PROLIFIC_PID	Task	word_1	word_2	word_3	word_4	word_5	word_6	word_7	word_8	word_9	word_10	word_11	word_12	word_13	word_14	word_15	word_16	word_17	word_18	word_19	word_20
6392 1722	CFA	spike	drop	rise	decline	increase	decrease	reduction	reduce	high	lower	weak	weaken	weakness	softness	sluggishness	slacken	soften	deterioration	slowdown	downturn
6392 1723	CFA	conquer	domination	stranglehold	hegemony	supremacy	dominance	ascendancy	ascendency	superiority	preeminence	primacy	omnipotence	dominion	imperium	imperialistic	imperialism	imperialist	colonialist	colonialism	colonization
6392 1724	CFA	anthology	novel	novelist	fiction	literary	nonfiction	book	tome	novelette	novellas	novella	memoir	autobiography	biography	autobiographical	poem	poetry	poet	playwright	dramatist
6392 1726	CFA	shirker	malingerer	slacker	dweebs	dullard	cretin	nitwit	dolt	moron	numbskull	asshole	jackasse	idiot	bonehead	bozo	schmuck	simpleton	fool	buffoon	ignoramus
6392 1727	CFA	displace	refugee	evacuee	evacuation	evacuate	flee	resettle	resettlement	repatriation	repatriate	deport	deportation	asylum	immigrate	emigrate	emigrant	migrant	immigrant	immigration	emigration
6392 1728	CFA	essence	tincture	herb	herbal	medicinal	medicinally	herbalist	healer	apothecary	diviner	shaman	mystic	mystical	mysticism	animism	spiritualism	animistic	spirituality	spiritual	metaphysical
6392 1729	CFA	intermediary	conduit	liaison	liaise	consult	communicate	converse	interrogate	seduce	beguile	mesmerize	enthrall	enrapture	enchant	captivate	fascinate	astound	amaze	dazzle	wow
6392 1730	CFA	insectivore	jerboa	binturong	coati	caracal	rhea	addax	gemsbok	nyala	eland	waterbuck	antelope	impala	kudu	springbok	klipspringer	rhino	rhinoceros	elephant	tiger
6392 1731	CFA	jellyfish	squid	whale	humpback	dolphin	cetacean	porpoise	seabird	otter	turtle	terrapin	crab	lobster	crustacean	fish	mussel	shellfish	clam	oyster	bivalve
6392 1732	CFA	rugged	ruggedness	durability	dependability	sturdiness	solidity	solidness	lightness	suppleness	smoothness	tautness	angularity	expressiveness	virtuosity	artistry	subtlety	directness	concision	lyricism	lyrical
6392 1733	CFA	primary	caucus	election	electoral	poll	voter	elector	electorate	constituency	precinct	ballot	vote	recount	revote	referendum	referenda	plebiscite	constitution	constitutional	constitutionally
6392 1734	CFA	insanely	incredibly	ridiculously	obscenely	ludicrously	laughably	embarrassingly	astonishingly	shockingly	staggeringly	frighteningly	breathtakingly	astoundingly	unbelievably	absurdly	outrageously	preposterously	outlandishly	fabulously	stupendously
6392 1735	CFA	flippancy	pedantry	humorlessness	facetiousness	archness	wryness	drollness	impishness	suavity	slyness	subtlety	nuance	profundity	concision	directness	lyricism	virtuosity	expressiveness	artistry	sublimity
6392 1736	CFA	disease	cancer	malignancy	tumor	metastasis	carcinoma	carcinomas	lymphomas	sarcoma	melanomas	melanoma	lymphoma	leukemia	retinoblastoma	lupus	psoriasis	eczema	acne	gingivitis	atherosclerosis
6392 1738	CFA	telemarkete	telemarketer	robocall	robocalle	mailing	mailer	mail	fax	email	message	missive	letter	postcard	correspondence	telegram	telex	memo	document	invoice	paperwork
6392 1739	CFA	screenwriter	scriptwriter	screenplay	script	film	movie	sequel	trilogy	prequel	remake	adaptation	novella	novel	novelette	novellas	anthology	fiction	novelist	playwright	dramatist
6392 1740	CFA	noone	anyone	anybody	nobody	everybody	somebody	everyone	someone	whoever	whomever	whatever	anyway	anyhow	anyways	guess	yeah	maybe	probably	think	really
6392 1741	CFA	shower	pelt	hurl	toss	throw	lob	heave	chuck	fling	shove	punch	smash	slam	smack	ricochet	glance	lunge	poke	squirt	flick
6392 1742	CFA	return	recover	recuperate	heal	mend	rebuild	restore	stabilize	reconstruct	rehabilitate	refurbish	renovate	remodel	renovation	restoration	refurbishment	refit	repair	repaint	refurnish
6392 1743	CFA	brassiest	sassy	sauciest	raunchiest	campiest	bawdy	funniest	crazy	stupid	dumbest	strange	silly	wacky	ugliest	oddest	weird	wildest	nutty	scary	creepiest
6392 1744	CFA	unlicensed	license	certify	certifie	certification	accreditation	accredit	certificate	diploma	credential	qualification	competency	competence	proficiency	aptitude	skill	ability	abilite	mastery	prowess
6392 1745	CFA	ascent	ascension	anointment	coronation	anoint	annointe	annoint	deify	worship	revere	adore	idolize	admire	despise	hate	dislike	resent	detest	loathe	revile
6392 1746	CFA	glucosamine	chondroitin	supplement	multivitamin	vitamin	calcium	thiamin	riboflavin	thiamine	psyllium	salicylate	niacin	aspirin	ibuprofen	acetaminophen	decongestant	antihistamine	expectorant	antacid	medication
6392 1748	CFA	propound	expound	espouse	extol	extoll	tout	trumpet	laud	praise	commend	congratulate	thank	applaud	salute	cheer	rejoice	exult	crow	exclaim	proclaim
6392 1749	CFA	outnumber	outpace	outperform	lag	outstrip	exceed	surpass	surpasse	eclipse	equal	better	best	outdistance	outshone	outshine	outdid	outdo	outclass	trounce	beat
6392 1750	CFA	polished	polish	buff	scrub	clean	vacuum	wash	soap	rinse	lather	spritz	slather	soak	rub	brush	shampoo	frizz	powdering	moisten	abrade
6392 1751	CFA	addi	ude	issa	minn	jaf	sinn	rud	bha	iad	dha	aar	nao	iya	nyo	isu	iyi	tuo	asi	nna	kono
6392 1752	CFA	treasure	artifact	relic	artefact	antiquity	archaeological	archeological	archeology	archaeologist	archeologist	excavation	excavate	potsherd	fossil	paleontologist	paleontology	prehistoric	prehistory	ancient	neolithic
6392 1753	CFA	sandbank	jetty	quay	breakwater	seawall	pier	wharf	dock	marina	waterfront	shoreline	coastline	beach	beachfront	boardwalk	promenade	esplanade	headland	reef	estuary
6392 1754	CFA	picante	spicy	savory	delicious	tasty	flavorful	tangy	garlicky	buttery	creamy	lemony	sweetish	fruity	peppery	vinegary	marsala	bearnaise	ragout	ragu	gorgonzola
6392 1755	CFA	paint	repaint	sandblast	sand	grout	waterproof	refinish	reupholstere	refurnish	refurbish	redecorate	remodel	renovate	redone	reconfigure	refit	retrofit	rebuilt	repair	reconstruct
6392 1757	CFA	industriously	feverishly	furiously	fruitlessly	frenetically	relentlessly	endlessly	constantly	incessantly	continuously	unceasingly	continually	ceaselessly	obsessively	compulsively	neurotically	perpetually	eternally	hopelessly	terminally
6392 1758	CFA	curtain	wall	portico	porticos	pilaster	lintel	pediment	caryatid	tracery	filigreed	curlicue	acanthus	parquetry	ormolu	satinwood	openwork	baluster	wainscot	wainscotting	wainscote
6392 1759	CFA	uncounte	unrecorde	unacknowledged	unreporte	unrecognize	unnoticed	undetecte	unobserve	unmentione	unpunished	unchecked	unabated	unheeded	ignore	disregard	overlook	unappreciated	unsung	forget	neglect
6392 1760	CFA	amputee	prosthetic	prosthesis	implant	implantation	graft	transplantation	transplant	surgery	surgeon	surgical	orthopedic	spinal	spine	vertebras	tibia	carpus	cartilage	pericardium	femoral
6392 1761	CFA	uninterruptedly	misrule	misgovern	pauperize	beggar	impoverish	bankrupt	enslave	oppress	tyrannize	subjugate	subjugation	subjection	enslavement	oppression	tyranny	despotism	autocracy	dictatorship	repression
6392 1762	CFA	galosh	raincoat	mackintosh	jacket	coat	overcoat	parka	windbreaker	sweatshirt	sweater	blazer	cardigan	waistcoat	trouser	jean	corduroy	slack	pant	sweatpant	hoodie
6392 1763	CFA	dilate	occlude	auricle	pharyngeal	calculi	duodenal	lymphatic	papilla	bronchi	duodenum	pharynx	glottis	mastoid	ganglion	medulla	membranous	lacrimal	maxillary	maxilla	caudal
6392 1764	CFA	usb	os	microsoft	photoshop	matlab	unix	macintosh	api	gui	mozilla	linux	osx	cpu	nvidia	gpu	cpus	netscape	vga	openoffice	kde
6392 1765	CFA	damper	crimp	dent	dampen	depress	hamper	undermine	undercut	erode	weaken	diminish	hinder	jeopardize	threaten	endanger	impede	impair	imperil	complicate	derail
6392 1766	CFA	merely	solely	entirely	wholly	completely	totally	utterly	terribly	dreadfully	hopelessly	horribly	hideously	wretchedly	horrendously	appallingly	embarrassingly	laughably	ludicrously	absurdly	outrageously
6392 1767	CFA	jack crevalle	ladyfish	pinfish	redfish	tarpon	kingfish	pompano	bluefish	weakfish	bonito	amberjack	triggerfish	hogfish	seatrout	trout	bluegill	walleye	walleyes	sunfish	shad
6392 1768	CFA	grunt	shriek	yelps	scream	squeal	screech	wail	yelp	whimpering	growl	howl	bellow	shout	yell	cry	moan	groan	cackle	yowl	shrill
6392 1769	CFA	tosa	pomeranian	doberman	akita	schipperke	papillon	yorkie	cockapoo	dachshund	beagle	dog	puppy	pooch	pup	chihuahua	schnauzer	poodle	cat	kitten	pug
6392 1771	CFA	guide	guidebook	brochure	booklet	pamphlet	leaflet	flyer	flier	handbill	poster	postcard	sticker	decal	placard	banner	slogan	signboard	billboard	hoarding	advertisement
6392 1772	CFA	cottonwood	juniper	shrub	perennial	evergreen	conifer	viburnum	honeysuckle	shrubby	deciduous	holly	arborvitae	arborvitaes	spirea	forsythia	dogwood	hydrangea	clematis	rhododendron	camellia
6392 1773	CFA	quack	charlatan	quackery	huckster	opportunist	demagogue	demagoguery	demagogy	populism	populist	demagogic	rhetoric	posture	grandstand	pander	hypocrisy	doublespeak	sophistry	hyperbole	jingoism
6392 1774	CFA	impair	impairment	decrement	cognitive	cognition	perceptual	neural	neuron	synapsis	cortex	cortical	cerebellum	brain	thalamus	hypothalamus	neurotransmitter	dopamine	synapse	plasticity	dendrite
6392 1775	CFA	viewership	primetime	viewer	telecast	broadcast	air	television	televison	tv	televsion	televise	cablecast	cablecaste	rebroadcast	simulcast	simulcaste	sportscast	newscast	programming	program
6392 1777	CFA	stockbrokerage	brokerage	banking	bank	banker	lender	borrower	mortgage	loan	lend	borrow	borrowing	debt	indebtedness	refinance	repayment	overdraft	fixedrate	mortgager	mortgagor
6392 1778	CFA	overburden	alluvium	gravel	alluvial	sedimentary	stratigraphy	stratigraphic	porphyry	outcrop	siliceous	hornblende	gneiss	schist	overlie	underlain	overlain	muscovite	galena	pyrite	sulfide
6392 1779	CFA	farmyard	pigstie	barnyard	pigpen	anthill	shrubbery	copse	rill	riverside	meadow	knoll	hummock	escarpment	tableland	hillock	tussock	bracken	heath	hedgerow	woodland
6392 1780	CFA	scammer	phisher	phishe	phish	malware	spyware	trojan	adware	antivirus	uninstall	uninstaller	uninstalle	freeware	shareware	plugin	browser	toolbar	mouseover	firefox	filename
6392 1781	CFA	riverbed	river	waterway	tributary	creek	headwater	lake	oxbow	pond	lagoon	wetland	floodplain	watershed	watershe	estuary	shoreline	marsh	marshy	swampy	swamp
6392 1783	CFA	preschooler	kindergartener	kindergarten	elementary	school	preschool	classroom	student	teacher	educator	curriculum	curricula	syllabus	curricular	syllabi	textbook	workbook	worksheet	math	mathematic
6392 1784	CFA	index	stock	equity	commodity	metal	bullion	palladium	rhodium	copper	zinc	molybdenum	vanadium	cobalt	tungsten	zircon	ore	uranium	manganese	mineral	feldspar
6392 1785	CFA	lite	wimpy	milquetoast	smarmy	sleazy	shameless	craven	contemptible	pathetic	disgraceful	disgusting	reprehensible	abhorrent	vile	detestable	repugnant	loathsome	odious	despicable	repulsive
6392 1786	CFA	cutlass	machete	knife	sword	broadsword	rapier	mace	scabbard	scimitar	hilt	breastplate	halberd	spearman	spear	dagger	lance	saber	flintlock	musket	cannon
6392 1787	CFA	hoosier	hilary	kerry	reagan	clinton	mccain	obama	hillary	biden	reid	edward	henderson	richard	gibb	gordon	derek	danny	corey	mitch	nigel
6392 1788	CFA	encirclement	expansionism	hegemony	imperialist	imperialistic	colonialist	imperialism	colonialism	colonization	colonizer	colonize	colonial	imperial	feudal	feudalistic	feudalism	subjugation	oppression	tyranny	despotism
6392 1789	CFA	unobtrusive	discreet	inconspicuous	unobtrusively	quietly	discreetly	surreptitiously	clandestinely	stealthily	secretly	furtively	furtive	covertly	covert	clandestine	surreptitious	sneaky	sly	devious	duplicitous
6392 1790	CFA	backpedal	backtrack	renege	renegotiate	rescind	reinstate	reconsider	revoke	amend	abrogate	terminate	suspend	cancel	reschedule	postpone	postponement	cancellation	cancelation	delay	defer
6392 1791	CFA	weightlift	judo	judoka	weightlifter	fencer	gymnast	gymnastic	vaulter	swimmer	athlete	sprinter	hurdler	steeplechase	javelin	discus	pentathlon	decathlon	breaststroke	freestyle	backstroke
6392 1792	CFA	swim	swam	backstroke	breaststroke	freestyle	javelin	discus	pentathlon	decathlon	steeplechase	hurdler	vaulter	sprinter	miler	sprint	preliminary	relay	swimmer	gymnast	gymnastic
6392 1793	CFA	bayonet	massacre	slaughter	murder	kill	slay	dead	decapitate	dismember	behead	kidnap	abduct	abduction	kidnapper	abductor	captor	hostage	captive	captivity	imprison
6392 1794	CFA	comedy	drama	melodrama	thriller	novel	fiction	novelist	literary	nonfiction	anthology	novelette	novellas	novella	screenplay	screenwriter	scriptwriter	playwright	dramatist	poet	poem
6392 1796	CFA	copulate	menstruate	ovulate	ovulation	mense	menstruation	menstrual	menopause	menopausal	hormonal	estrogen	progesterone	hormone	androgen	testosterone	prostaglandin	ovulatory	ovary	follicle	testes
6392 1797	CFA	cavern	subterranean	dank	bowel	cavernous	cramp	windowless	dingy	grimy	grungy	seedy	seediness	dinginess	drabness	dreariness	drab	dreary	cheerless	joyless	soulless
6392 1798	CFA	kohl	blusher	eyeshadow	eyeliner	mascara	lipstick	moisturizer	lotion	moisturize	cream	shampoo	deodorant	antiperspirant	sunscreen	sunblock	emollient	petrolatum	astringent	whitener	pomade
6392 1799	CFA	outsize	enormous	colossal	humongous	massive	gigantic	huge	gargantuan	mammoth	monstrous	humungous	stupendous	monumental	stagger	incredible	immense	tremendous	great	terrific	amazing
6392 1800	CFA	contract	contractual	contractually	renegotiate	negotiate	agreement	pact	accord	deal	negotiation	negation	talk	discussion	parley	consultation	dialogue	conversation	deliberation	meeting	meet
6392 1801	CFA	need	require	necessary	appropriate	prudent	reasonable	adequate	proper	requisite	insufficient	sufficient	inadequate	deficient	lack	devoid	bereft	paucity	dearth	shortage	scarcity
6392 1802	CFA	devaluation	dollarization	dollarize	currency	renminbi	yuan	ruble	rupee	peso	pesos	real	bolivar	rand	dollar	greenback	euro	franc	yen	lira	shekel
6392 1803	CFA	wiliness	slyness	wryness	archness	impishness	suavity	drollness	breeziness	playfulness	whimsy	whimsicality	daintiness	luxuriance	sprightliness	gawkiness	ungainliness	impassivity	acerbity	imperiousness	hauteur
6392 1804	CFA	supervise	coordinate	coordination	cooperation	cooperate	collaborate	collaboration	collaborative	partnering	partnership	partner	relationship	tie	relation	friendship	rapport	contact	interaction	interact	communicate
6392 1805	CFA	salamander	specie	amphibian	frog	tadpole	snail	lizard	snake	critter	creature	reptile	mammal	otter	turtle	bird	animal	rabbit	cat	feline	rodent
6392 1806	CFA	slack	khakis	jean	denim	chino	trouser	pant	sweatpant	corduroy	bermuda	oxford	chambray	slouchy	cardigan	legging	culotte	capri	espadrille	raglan	henley
6392 1807	CFA	regional	region	area	neighborhood	suburb	suburban	metropolitan	metro	city	town	hamlet	community	village	township	municipality	county	locality	district	school	campus
6392 1809	CFA	nig	issa	minn	jaf	sinn	rud	bha	iad	dha	aar	nao	iya	nyo	isu	iyi	tuo	asi	nna	kono	kab
6392 1810	CFA	font	typeface	typographic	typography	typographically	tilde	diacritic	ideogram	pinyin	romanization	xiang	xin	liu	cai	jiang	xia	zi	kao	gao	qe
6392 1812	CFA	cleanser	moisturizer	moisturize	lotion	cream	emollient	petrolatum	astringent	salicylic	pomade	whitener	mouthwashe	mouthwash	shampoo	deodorant	antiperspirant	sunscreen	sunblock	depilatory	mascara
6392 1813	CFA	size	configuration	configure	configurable	programmable	optimize	scalable	integrate	module	interface	functionality	capability	toolset	workflow	template	customize	customization	custom	bespoke	tailor
6392 1814	CFA	bedsore	sore	abscess	ulceration	ulcerated	ulcer	ulcerate	stye	swelling	lesion	cyst	nodule	calculi	nodular	cystic	duodenal	lymphatic	papilla	adenoid	pharyngeal
6392 1815	CFA	philip	travis	eddie	gordon	crawford	gibb	jacob	kyle	henderson	wallace	corey	joel	derek	danny	williams	richard	walsh	mitchell	thompson	adam
6392 1816	CFA	morning	midday	midmorne	nightfall	midafternoon	afternoon	lunchtime	evening	night	weekend	week	month	year	day	summer	spring	autumn	winter	springtime	summertime
6392 1817	CFA	ellipsis	punctuation	grammar	grammatical	syntactical	syntax	recursion	syntactic	literal	datatype	concatenate	iterator	subroutine	operand	delimiter	boolean	grep	awk	svn	mysql
6392 1818	CFA	eclipse	equal	match	surpasse	surpass	outstrip	outpace	exceed	top	best	better	outdistance	outshone	outshine	outdid	outdo	outclass	trounce	beat	overpower
6392 1819	CFA	muddy	grimi	slimy	trashy	scummiest	sweaty	dirty	nasty	foulest	ugliest	mean	funniest	weird	crazy	strange	creepiest	oddest	silly	stupid	dumbest
6392 1820	CFA	joystick	stylus	keyboard	hotkey	button	toggle	scroll	cursor	mouse	backspace	type	spellcheck	spellchecker	spellchecke	mouseover	xterm	filename	grep	concatenate	iterator
6392 1821	CFA	listener	melody	chord	harmony	melodic	melodically	instrumental	vocal	bluesy	soulful	jazzy	tuneful	lyrical	lyricism	lyrically	lyric	song	tune	ballad	ditty
6392 1822	CFA	barrett	hoffman	jensen	christine	lori	michele	jar	danielle	whitney	becky	meyer	nikki	gwen	christina	susie	lindsey	nigel	jessie	sandra	jesse
6392 1823	CFA	picker	harvester	fisher	fishery	fish	fisherman	angler	trout	walleye	walleyes	bluegill	sunfish	redfish	tarpon	seatrout	kingfish	ladyfish	bluefish	weakfish	pompano
6392 1824	CFA	suppliant	pious	righteous	saintly	saintliness	holiness	piety	righteousness	godly	blessedness	fulness	lowliness	beatitude	fleshly	immanence	vivify	sublimity	effulgence	infinitude	pantheistic
6392 1825	CFA	snuggle	lounge	loll	laze	potter	putter	traipse	amble	wander	trompe	trudge	slog	stroll	saunter	mosey	zipping	whiz	trundle	scoot	hop
6392 1826	CFA	crock	baloney	hogwash	malarkey	hooey	balderdash	bullshit	poppycock	nonsense	twaddle	claptrap	drivel	tripe	crap	shit	fucking	goddamn	fuck	goddamne	friggin
